area,group,special
1992,88.0,0
1992,882.0,0
1992,882.0,0
1992,882.0,0
1992,882.0,0
1992,882.0,0
1998,186.76,0
1998,1009.94,0
1998,1009.94,0
1998,1009.94,0
1998,1009.94,0
1998,1009.94,0
1997,1020.0,0
2007,105.0,190
2007,110.25,190
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1997,156.75,0
1993,6396.0,0
1993,4900.5,0
1995,1906.25,0
2000,660.0,0
1995,3927.0,0
1994,1200.0,0
1994,1607.19,0
1994,1200.0,0
1994,1200.0,0
1994,1200.0,0
1991,32.25,0
1991,56.29,0
1991,63.18,0
1994,1200.0,0
1994,465.5,0
1994,465.5,0
1994,465.5,0
1994,465.5,0
1994,154.0,0
1994,465.5,0
1994,465.5,0
1994,3184.25,0
1994,2115.0,0
1994,1618.75,0
1994,4608.0,0
1994,726.0,0
1995,1785.31,0
1995,1785.31,0
1995,1785.31,0
1995,1785.31,0
1995,1785.31,0
1995,1785.31,0
1995,5066.25,0
1995,1785.31,0
1994,343.38,0
1994,343.38,0
1994,343.38,0
1994,120.0,0
1994,120.0,0
1994,120.0,0
1994,193.5,0
1994,140.25,0
1994,193.5,0
1994,120.0,0
1994,193.5,0
1994,193.5,0
1994,93.5,0
1994,148.69,0
1994,93.5,0
1994,144.0,0
1994,93.5,0
1994,93.5,0
1994,187.0,0
1994,93.5,0
1994,139.5,0
1994,93.5,0
1994,193.5,0
1994,193.5,0
1994,193.5,0
1994,93.5,0
1994,187.0,0
1994,187.0,0
1994,184.88,0
1994,192.0,0
1994,192.0,0
1994,187.0,0
1994,93.5,0
1994,274.31,0
1994,156.0,0
1994,192.0,0
1994,192.0,0
1994,144.0,0
1994,119.0,0
1994,154.0,0
1994,204.0,0
1994,154.0,0
1994,154.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,168.0,0
1994,165.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,161.44,0
1994,432.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,210.0,107
1994,216.0,107
1994,210.0,107
1994,216.0,107
1994,216.0,107
1994,144.0,107
1994,117.0,107
1994,111.0,107
1994,135.0,107
1994,187.0,107
1994,249.0,107
1994,210.0,107
1994,195.0,107
1994,195.0,107
1994,187.0,107
1994,195.0,107
1994,187.0,107
1994,187.0,107
1994,201.0,107
1994,249.0,107
1994,219.0,107
1994,114.0,107
1994,120.0,107
1994,114.0,107
1994,195.0,107
1994,237.0,107
1994,216.0,107
1994,192.0,107
1994,105.0,107
1994,240.0,107
1994,126.0,107
1994,108.0,107
1994,198.0,107
1994,204.0,107
1994,231.0,107
1994,187.0,0
1994,187.0,0
1994,93.5,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,187.0,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1991,59.09,0
1994,201.0,0
1994,198.0,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,177.0,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,132.0,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,93.5,0
1994,187.0,0
1994,198.0,0
1994,93.5,0
1994,241.94,0
1994,142.5,0
1994,187.0,0
1994,186.0,0
1994,156.0,0
1994,80.0,0
1994,337.13,0
1994,187.0,0
1994,187.0,0
1994,314.45,0
1994,995.5,0
1994,94.88,0
1994,545.59,0
1994,545.59,0
1994,1200.0,0
1994,1200.0,0
1994,1092.0,107
1994,1408.0,0
1994,1260.0,0
1994,429.0,0
1994,390.0,0
1994,435.0,0
1994,1260.0,0
1994,417.0,0
1994,864.0,0
1994,1260.0,0
1994,1260.0,0
1994,1260.0,0
1994,1260.0,0
1994,864.0,0
1994,1260.0,0
1996,1245.0,0
1994,432.0,0
1994,432.0,0
1994,432.0,0
1994,432.0,0
1994,837.5,0
1994,520.0,0
1994,432.0,0
1994,781.38,0
1994,781.38,0
1995,864.0,0
1995,864.0,0
1995,864.0,0
1995,864.0,0
1994,432.0,0
1994,432.0,0
1994,432.0,0
1995,864.0,0
1995,864.0,0
1995,864.0,0
1994,363.0,0
1994,432.0,0
1994,432.0,0
1994,520.0,0
1994,845.88,0
1994,432.0,0
1995,432.0,0
1995,864.0,0
1995,864.0,0
1995,864.0,0
1995,864.0,0
1995,864.0,0
1994,801.56,0
1995,864.0,0
1995,864.0,0
1995,864.0,0
1994,1008.0,0
1994,432.0,0
1994,110.19,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,720.0,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,513.0,0
1994,720.0,0
1994,748.0,0
1994,748.0,0
1994,864.0,0
1994,756.0,0
1994,358.31,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,543.25,0
1994,828.0,0
1994,828.0,0
1994,864.0,0
1994,178.75,0
1994,165.38,0
1994,271.63,0
1994,287.5,0
1994,763.25,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,748.0,0
1994,756.0,0
1994,604.5,0
1994,258.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,238.0,0
1994,216.0,0
1994,456.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,177.0,0
1994,276.0,0
1994,108.69,0
1994,864.0,0
1994,442.25,0
1994,216.0,0
1994,171.0,0
1994,133.0,0
1994,174.0,0
1994,258.0,0
1994,360.0,0
1994,222.0,0
1994,213.0,0
1994,170.0,0
1994,210.0,0
1994,378.0,0
1994,240.0,0
1994,410.38,0
1994,255.0,0
1994,279.0,0
1994,348.0,0
1994,348.0,0
1994,378.0,0
1994,120.25,0
1994,140.0,0
1994,411.0,0
1994,210.0,0
1994,83.25,0
1994,105.0,0
1994,159.0,0
1994,216.0,0
1994,768.0,0
1994,696.0,0
1994,348.0,0
1994,414.0,0
1994,192.0,0
1994,864.0,0
1994,87.0,0
1994,177.0,0
1994,240.0,0
1994,204.0,0
1994,207.0,0
1994,348.0,0
1994,268.25,0
1994,396.0,0
1994,354.0,0
1995,264.0,0
1994,186.0,0
1994,264.0,0
1994,240.0,0
1994,216.0,0
1994,276.0,0
1994,410.38,0
1994,123.0,0
1994,333.0,0
1994,327.75,0
1994,168.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,238.0,0
1994,238.0,0
1994,432.0,0
1994,234.5,0
1994,238.0,0
1994,238.0,0
1994,432.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,1015.13,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,432.0,0
1994,720.0,0
1994,864.0,0
1994,864.0,0
1994,432.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,107
1994,864.0,107
1994,864.0,107
1994,864.0,107
1994,864.0,107
1994,864.0,107
1994,864.0,107
1994,864.0,107
1994,648.0,107
1994,648.0,107
1994,1083.64,107
1994,1099.0,107
1994,1092.0,107
1994,1095.5,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1108.81,107
1994,1089.84,107
1994,447.0,107
1994,453.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,864.0,107
1994,864.0,107
1994,864.0,107
1994,408.0,107
1994,408.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,378.0,107
1994,465.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1089.58,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1101.43,107
1994,1099.0,107
1994,864.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,864.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,883.59,107
1994,1095.5,107
1994,1092.0,107
1994,228.0,107
1994,1090.61,107
1994,1092.0,107
1994,1092.0,107
1994,1092.0,107
1994,276.0,107
1994,432.0,107
1994,1092.0,107
1994,1092.0,107
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,1115.88,0
1994,1108.81,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,240.25,0
1994,452.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,864.0,0
1994,280.5,0
1994,309.88,0
1995,1579.38,0
1995,1579.38,0
1995,1589.5,0
1995,1589.5,0
1995,1589.5,0
1997,93.5,0
1997,93.5,0
1997,93.5,0
1997,93.5,0
1997,606.38,0
1972,154.0,0
1972,154.0,0
1989,2825.88,0
1982,48.88,0
1982,48.34,0
1982,141.8,0
1959,53.28,0
2001,2555.0,0
2000,84.56,0
2000,1687.56,0
2002,380.25,0
2001,256.0,0
2014,33.0,0
2001,256.0,0
2001,256.0,0
2001,256.0,0
2001,256.0,0
2000,3319.13,0
2001,1797.46,0
2001,760.5,0
1970,208.25,0
1989,527.0,0
1989,1199.81,2462
1916,118.7,0
1976,13022.25,0
1918,45.77,0
1918,57.59,0
1969,93.0,297
1986,226.56,0
1914,41.5,0
1916,582.75,0
1951,201.64,0
1906,241.5,0
1993,419.92,149
1993,511.5,149
1993,515.06,149
1993,206.39,149
1997,429.75,153
1997,432.0,153
1997,432.0,153
1997,432.0,153
1997,432.0,153
1997,433.12,153
1997,79.71,153
1997,433.12,153
1997,433.12,153
1997,435.72,153
1992,75.28,948
1992,80.98,948
1992,89.72,948
1992,70.47,948
1992,91.08,948
1992,85.64,948
1992,127.88,948
1992,87.34,948
1992,81.56,948
1992,90.03,948
1992,42.89,948
1992,90.03,948
1992,92.44,948
1992,91.08,948
1992,91.08,948
1992,182.16,948
1992,90.75,948
1992,90.75,948
1992,94.88,948
1992,34.31,948
1992,57.75,948
1992,92.13,948
1992,48.16,948
1992,180.8,948
1992,89.06,948
1992,47.44,948
1992,121.5,948
1992,106.25,948
1992,69.38,948
1992,44.63,948
1992,87.5,948
1992,100.63,948
1992,44.25,948
1992,57.75,948
1992,91.08,948
1992,74.25,948
1992,103.31,948
1992,109.25,948
1992,91.08,948
1992,91.08,948
1992,92.13,948
1992,182.16,948
1992,182.16,948
1992,84.38,948
1992,182.16,948
1992,91.08,948
1992,91.08,948
1992,90.03,948
1992,112.81,948
1992,78.84,948
1992,184.25,948
1992,183.52,948
1992,91.08,948
1992,87.13,948
1992,183.52,948
1992,113.16,948
1992,90.03,948
1992,89.48,948
1992,181.41,948
1992,87.89,948
1992,91.08,948
1992,90.03,948
1992,91.08,948
1992,183.52,948
1992,90.03,948
1992,91.38,948
1992,124.25,948
1992,91.08,948
1992,168.56,948
1992,89.48,948
1992,187.0,948
1992,85.64,948
1992,91.08,948
1992,88.69,948
1992,91.08,948
1992,183.52,948
1992,97.27,948
1992,89.72,948
1992,70.47,948
1992,178.72,948
1992,181.41,948
1992,110.44,948
1992,92.44,948
1992,92.44,948
1992,92.44,948
1992,89.72,948
1992,91.08,948
1992,87.61,948
1992,95.16,948
1992,93.8,948
1992,86.63,948
1992,158.81,948
1992,74.06,948
1992,91.08,948
1992,91.08,948
1992,90.03,948
1992,90.03,948
1992,184.25,948
1992,91.08,948
1992,91.08,948
1992,184.25,948
1992,91.08,948
1992,91.08,948
1992,97.38,948
1992,91.08,948
1992,86.89,948
1992,86.89,948
1992,87.94,948
1992,182.16,948
1992,89.72,948
1992,99.0,948
1992,182.16,948
1992,182.16,948
1992,91.08,948
1992,84.0,948
1992,146.89,948
1992,90.03,948
1992,90.03,948
1992,91.08,948
1992,51.19,948
1992,92.44,948
1992,74.81,948
1992,92.44,948
1992,88.75,948
1992,182.16,948
1992,182.16,948
1992,184.25,948
1992,19.59,948
1992,46.7,948
1992,99.88,948
1992,33.0,948
1992,185.63,948
1992,91.08,948
1992,91.08,948
1992,89.72,948
1992,72.23,948
1992,120.92,948
1992,86.89,948
1992,50.61,948
1992,36.33,948
1992,178.72,948
1992,145.75,948
1992,40.64,948
1992,77.81,948
1992,45.53,948
1992,149.16,948
1992,98.66,948
1992,49.94,948
1992,44.3,948
1992,42.5,948
1992,20.78,948
1992,92.44,948
1992,20.13,948
1992,23.72,948
1992,91.08,948
1992,91.08,948
1992,33.47,948
1992,57.38,948
1992,90.75,948
1992,47.2,948
1992,91.08,948
1992,92.13,948
1992,27.0,948
1992,180.8,948
1992,26.25,948
1992,120.92,948
1992,34.38,948
1992,92.44,948
1992,183.52,948
1997,684.19,153
1997,522.5,153
1997,530.31,153
1997,523.76,153
1997,433.49,153
1997,433.49,153
1997,429.75,153
1997,572.0,153
1997,576.62,153
1997,573.36,153
1997,573.36,153
1997,720.0,153
1997,720.0,153
1997,716.25,153
1997,719.23,153
1997,621.5,153
1997,621.5,153
1997,618.75,153
1997,621.5,153
1997,621.5,153
1997,525.77,153
1997,654.5,153
1992,1310.75,0
1992,1335.25,0
1992,580.0,0
1992,650.0,0
1992,799.5,0
1992,670.0,0
1992,779.63,0
1978,59.14,628
1983,4085.0,0
1916,1297.75,0
1984,17.29,108
1916,391.5,0
1916,280.97,0
1916,93.5,0
1916,69.75,0
1916,90.0,0
1916,27.0,0
1916,237.19,0
1949,122.39,0
1958,540.0,0
1989,99.45,2462
1989,99.0,2462
1974,144.38,0
1974,79.0,0
1974,80.0,0
1984,108.94,109
1916,1998.0,0
1916,2476.69,0
1916,1874.5,0
1993,230.05,0
1993,280.0,0
1992,860.88,0
1992,3696.0,236
1993,575.66,0
1993,601.88,0
1993,671.95,0
1993,342.84,0
1995,1710.0,0
1993,639.84,0
1993,564.19,0
1992,1004.0,0
1993,669.28,0
1993,294.27,0
1995,1334.0,0
1995,468.0,0
1996,896.25,0
1992,51.56,236
1992,128.25,236
1992,118.75,236
1992,86.25,236
1992,87.69,236
1992,74.31,236
1992,74.31,236
1992,57.23,0
1992,118.13,948
1993,492.19,0
1993,647.06,0
1993,322.5,0
1995,168.0,0
1996,864.56,0
1993,503.75,0
1993,1287.0,0
1993,545.56,0
1994,634.25,0
1993,2458.39,0
1992,2194.5,0
1992,1076.63,262
1992,835.82,0
1992,961.04,0
1992,814.63,0
1992,950.0,0
1992,893.52,0
1992,880.03,0
1992,802.38,0
1992,733.48,0
1992,739.38,0
1992,1018.88,0
1992,887.87,0
1992,329.06,0
1992,231.72,0
1992,269.16,0
1992,179.09,0
1992,137.65,0
1992,405.22,0
1992,354.88,0
1992,505.12,0
1992,385.69,0
1992,433.57,0
1992,574.88,0
1992,412.5,0
1992,629.69,0
1992,217.0,0
1992,82.36,0
1992,332.63,0
1992,442.21,0
1992,233.8,0
1992,363.13,0
1992,452.48,0
1992,441.36,0
1992,337.69,0
1992,557.5,0
1992,460.75,0
1992,580.69,0
1992,641.63,0
1992,334.56,0
1992,616.13,0
1992,477.38,236
1992,487.27,236
1992,453.75,236
1992,501.7,236
1992,478.13,236
1992,496.63,236
1992,94.94,236
1992,1200.38,236
1992,91.0,236
1992,718.44,236
1992,1170.06,236
1992,1085.0,262
1992,1088.16,262
1992,1080.0,262
1992,1078.36,262
1992,1073.33,262
1992,1095.0,262
1992,1098.42,262
1992,1085.0,262
1992,1077.52,262
1992,1071.64,262
1992,1071.64,262
1992,1085.0,262
1992,1084.12,262
1992,1083.19,262
1992,1081.61,262
1992,1082.48,262
1992,1090.92,262
1992,1076.63,262
1992,1093.41,262
1992,1085.86,262
1992,1085.0,262
1992,1081.61,262
1992,1090.0,262
1992,1086.59,262
1992,1080.0,262
1992,1075.0,262
1992,1076.63,262
1992,1103.44,262
1992,1073.25,262
1992,1080.0,262
1992,1085.0,262
1992,1083.32,262
1992,1078.22,262
1992,1076.63,262
1992,1086.59,262
1992,1086.59,262
1992,1093.41,262
1992,1073.25,262
1992,1071.64,262
1992,1075.0,262
1992,1080.0,262
1992,1083.38,262
1992,1076.63,262
1992,1070.79,262
1992,1097.52,262
1992,1075.0,262
1992,1075.0,262
1992,1076.63,262
1992,1090.0,262
1992,1076.69,262
1992,1080.0,262
1992,1086.59,262
1992,1080.0,262
1992,1071.64,262
1992,1088.39,262
1992,1090.0,262
1992,1093.41,262
1992,1096.81,262
1992,1093.41,262
1992,1081.61,262
1992,1075.0,262
1992,1076.63,262
1992,1071.64,262
1992,1090.0,262
1992,1083.38,262
1992,1076.63,262
1992,1081.61,262
1992,1063.31,262
1992,1090.0,262
1992,1086.71,262
1992,1079.1,262
1992,1090.0,262
1992,1068.28,262
1992,1085.0,262
1992,1081.61,262
1992,1086.59,262
1992,1085.0,262
1992,1085.0,262
1992,1084.12,262
1992,1095.0,262
1992,1098.42,262
1992,1093.41,262
1992,690.0,262
1992,1080.0,262
1992,1081.61,262
1992,1080.0,262
1992,1065.78,262
1992,1080.0,262
1992,1085.0,262
1992,1091.78,262
1992,1068.28,262
1992,1073.34,262
1992,1066.66,262
1992,1088.39,262
1992,1071.64,262
1992,1075.0,262
1992,1073.34,262
1992,1078.36,262
1992,1090.0,262
1992,1075.0,262
1992,1095.12,262
1992,1088.39,262
1992,1078.36,262
1992,1073.33,262
1992,1088.39,262
1992,1076.63,262
1992,1083.38,262
1992,1076.63,262
1992,1071.64,262
1992,1100.22,262
1992,1090.0,262
1992,1075.0,262
1992,1076.63,262
1992,1090.0,262
1992,1095.0,262
1992,1085.0,262
1992,1093.41,262
1992,1095.0,262
1992,1071.64,262
1992,1085.0,262
1992,1083.38,262
1992,1087.62,262
1992,1081.72,262
1992,1078.36,262
1992,1080.03,262
1992,1078.36,262
1992,1093.41,262
1992,1076.69,262
1992,1098.42,262
1992,1068.33,262
1992,1093.41,262
1992,1076.63,262
1992,1073.25,262
1992,1070.79,262
1992,1076.63,262
1992,1083.38,262
1992,1068.28,262
1992,1080.0,262
1992,1090.0,262
1992,1080.0,262
1992,1064.92,262
1992,1080.0,262
1992,1076.63,262
1992,1095.0,262
1992,1088.16,262
1992,1076.63,262
1992,1080.0,262
1992,1090.0,262
1992,1090.0,262
1992,1085.0,262
1992,1080.0,262
1992,1096.81,262
1992,1093.41,262
1992,1088.39,262
1992,1100.0,262
1992,1090.0,262
1992,1093.41,262
1992,1085.0,262
1992,1095.0,262
1992,1093.41,262
1992,1090.0,262
1992,1090.0,262
1992,1085.0,262
1992,1093.41,262
1992,1103.63,262
1992,1096.81,262
1992,1085.0,262
1992,1088.39,262
1992,1078.22,262
1992,1096.81,262
1992,1088.39,262
1992,1083.19,262
1992,1088.39,262
1992,1090.0,262
1992,1098.42,262
1992,1083.38,262
1992,1080.0,262
1992,1090.0,262
1992,1070.0,262
1992,1103.63,262
1992,1078.36,262
1992,1070.0,262
1992,1083.38,262
1992,1075.0,262
1992,1085.0,262
1992,1085.0,262
1992,1103.63,262
1992,1085.0,262
1992,1090.0,262
1992,1086.59,262
1992,1090.0,262
1992,1080.0,262
1992,1096.81,262
1992,1101.84,262
1992,1085.0,262
1992,1096.81,262
1992,1080.0,262
1992,1073.34,262
1992,1090.13,262
1992,1085.0,262
1992,1090.0,262
1992,1103.44,262
1992,1083.38,262
1992,1090.0,262
1992,1093.41,262
1992,1088.39,262
1992,1088.39,262
1992,1085.0,262
1992,1093.41,262
1992,1090.0,262
1992,1085.0,262
1992,1086.59,262
1992,925.0,0
1992,743.75,0
1993,330.0,0
1993,643.5,0
1993,545.63,0
1993,330.0,0
1993,144.38,0
1993,330.0,0
1993,330.0,0
1993,330.0,0
1993,330.0,0
1993,330.0,0
1993,330.0,0
1993,225.0,0
1994,621.0,0
1994,1204.13,0
1995,293.63,0
1995,315.0,0
1997,606.27,153
1997,625.09,153
1997,588.8,153
1997,380.25,153
1997,382.08,153
1997,606.27,153
1997,586.31,153
1997,518.28,153
1997,500.5,153
1997,490.75,153
1997,490.75,153
1997,495.18,153
1997,494.0,153
1997,494.0,153
1997,494.0,153
1992,782.02,0
1992,93.5,236
1993,3120.0,0
1985,72.92,104
1957,434.25,0
1995,950.0,0
1995,840.0,0
1995,411.63,0
1995,747.5,0
1994,40.16,0
1993,83.38,0
1995,4429.0,0
1995,398.44,0
1994,38.5,0
1992,568.97,0
1994,40.97,0
1992,828.75,0
1992,1103.44,262
1992,1112.11,262
1992,1116.94,262
1992,1124.06,262
1992,1103.63,262
1992,1080.0,262
1992,1113.75,262
1992,1096.56,262
1992,1109.5,262
1992,1111.91,262
1992,1106.88,262
1992,1113.47,262
1992,1110.44,262
1992,1079.78,262
1992,1120.0,262
1992,1127.0,262
1992,1106.88,262
1992,1110.44,262
1992,450.0,0
1992,306.25,0
1992,430.44,0
1992,504.56,0
1992,504.56,0
1992,286.88,0
1993,268.14,0
1993,268.14,0
1995,238.5,0
1995,475.0,0
1995,475.0,0
1995,475.0,0
1995,465.5,0
1995,221.0,0
1994,42.0,0
1994,105.99,0
1994,39.63,0
1994,49.69,0
1979,475.0,0
1937,7.17,0
1978,414.19,628
1978,97.27,628
1978,39.88,628
1978,61.09,628
1978,57.75,628
1978,60.56,628
1978,117.98,628
1935,570.0,0
1974,57.81,0
1974,112.5,0
1951,398.18,0
1993,93.5,149
1995,414.0,0
1995,290.25,0
1995,1100.0,0
1993,276.38,0
1995,127.5,0
1995,128.25,0
1995,403.75,0
1995,395.25,0
1995,401.06,0
1995,290.5,0
1995,285.31,0
1993,93.5,149
1995,56.25,0
1927,9.52,450
1995,304.5,0
1995,771.75,0
1995,174.0,0
1995,850.0,0
1993,300.94,0
1994,38.5,0
1994,40.78,0
1995,461.5,0
1995,952.88,0
1995,1202.44,0
1995,1062.75,0
1995,403.75,0
1993,832.27,0
1994,40.78,0
1992,83.6,0
1995,300.88,0
1995,304.5,0
1993,340.03,0
1994,38.5,0
1993,262.5,149
1995,399.5,0
1995,408.0,0
1995,320.25,0
1995,299.25,0
1995,510.25,0
1995,852.0,0
1995,1461.5,0
1994,42.0,0
1992,80.0,0
1992,81.56,0
1992,160.31,0
1995,900.0,0
1995,533.0,0
1994,42.0,0
1992,113.44,0
1994,42.0,0
1994,42.0,0
1994,38.5,0
1994,38.5,0
1994,42.0,0
1994,42.0,0
1994,41.57,0
1994,42.0,0
1994,38.5,0
1994,38.93,0
1994,41.2,0
1995,102.0,0
1997,417.42,153
1994,396.0,0
1993,1487.5,149
1993,1567.13,149
1992,1086.75,262
1992,1090.13,262
1992,1086.75,262
1992,1076.69,262
1992,1117.19,262
1992,1075.0,262
1992,1078.36,262
1992,1081.72,262
1992,1078.36,262
1992,1081.72,262
1992,1078.36,262
1992,1081.72,262
1992,1091.78,262
1992,1072.48,262
1992,1086.75,262
1992,1086.75,262
1992,1085.86,262
1992,1088.39,262
1992,1112.11,262
1992,1076.69,262
1992,1086.75,262
1992,1083.38,262
1992,1078.36,262
1992,1095.17,262
1992,1080.0,262
1992,1090.13,262
1992,1086.75,262
1992,1073.34,262
1992,1086.75,262
1992,1078.36,262
1992,1100.25,262
1993,750.0,149
1993,498.31,149
1993,145.0,149
1994,362.25,0
1994,1309.9,0
1994,702.0,0
1994,666.25,0
1994,682.13,0
1995,336.0,0
1995,441.8,0
1995,286.0,0
1995,698.63,0
1996,595.0,0
1996,397.81,0
1995,748.0,0
1995,782.0,0
1994,42.0,0
1994,41.69,0
1994,42.0,0
1994,25.31,0
1994,34.45,0
1994,24.26,0
1994,38.5,0
1994,35.88,0
1994,41.23,0
1994,26.02,0
1994,38.5,0
1994,42.0,0
1978,271.91,0
1984,940.0,0
1981,106.25,0
1984,55.37,0
1957,143.11,0
1949,73.29,0
1978,113.47,628
1978,78.75,628
1978,78.75,628
1978,78.75,628
1978,81.36,628
1978,79.1,628
1978,61.13,628
1978,76.41,628
1978,80.23,628
1978,165.0,628
1978,117.27,628
1978,117.5,628
1978,117.27,628
1978,78.47,628
1978,78.47,628
1978,187.0,628
1978,80.72,628
1978,79.73,628
1978,79.73,628
1978,82.0,628
1978,87.61,628
1978,88.59,628
1978,80.72,628
1978,118.22,628
1978,93.0,628
1978,93.0,628
1978,108.0,628
1978,80.23,628
1978,78.0,628
1978,79.73,628
1978,81.36,628
1978,106.5,628
1978,149.14,628
1978,117.56,628
1978,166.88,628
1978,20.73,628
1978,80.72,628
1978,79.73,628
1978,79.73,628
1978,72.18,628
1978,79.44,628
1978,80.72,628
1978,80.72,628
1978,115.78,628
1978,108.0,628
1978,111.33,628
1978,104.3,628
1978,75.59,628
1978,82.0,628
1978,82.0,628
1978,82.0,628
1978,81.36,628
1978,79.44,628
1978,81.36,628
1978,82.0,628
1978,24.0,628
1978,24.0,628
1978,161.77,628
1978,41.37,628
1978,51.04,628
1963,489.25,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1982,111.0,0
1989,109.5,2462
1989,88.0,2462
1989,106.5,2462
1974,71.25,0
1952,162.25,0
1956,248.5,0
1993,878.63,0
1993,760.38,0
1993,528.0,0
1993,370.5,0
1993,383.81,0
1994,800.0,0
1993,607.5,0
1993,428.75,0
1993,726.0,0
1993,917.0,0
1994,38.5,0
1995,464.0,0
1993,793.75,0
1994,36.09,0
1992,634.19,0
1993,415.63,0
1993,966.0,0
1993,726.56,0
1992,140.78,0
1992,129.41,0
1992,70.31,0
1992,131.63,0
1992,133.25,0
1992,115.0,0
1992,80.0,0
1992,39.0,0
1992,60.13,0
1992,157.5,0
1992,116.38,0
1992,161.0,0
1992,161.0,0
1992,131.25,0
1992,12.38,0
1992,165.94,0
1992,120.0,0
1992,115.63,0
1992,139.45,0
1992,154.69,0
1992,217.19,0
1992,243.0,0
1992,24.0,0
1992,193.94,0
1992,119.44,0
1992,223.56,0
1992,141.36,0
